482	4	64	1	0.2686301	0.2644842089885649	0.004145878387075974	0.0030724878392648053
223	3	64	1	0.2711624	0.2644842089885649	0.006678181720358445	0.003087309855761919
867	5	64	1	0.26805618	0.2644842089885649	0.0035719750648561255	0.003257396647231526
837	5	64	1	0.256038	0.2644842089885649	-0.00844619886817305	-0.0032749207850871986
71	2	64	1	0.26756746	0.2644842089885649	0.00308324678002031	0.0033018361328933815
32	0	64	1	0.2695841	0.2644842089885649	0.005099880529028489	0.003984646719704755
533	9	64	1	0.27266705	0.2644842089885649	0.008182841373068406	0.004592126752605872
303	1	64	1	0.2572069	0.2644842089885649	-0.0072773219818052515	-0.004801270149220449
489	7	64	1	0.25798663	0.2644842089885649	-0.006497574018853591	-0.0048180892672999385
751	4	64	1	0.27342144	0.2644842089885649	0.008937227559668137	0.005576538512967489
776	2	64	1	0.2540883	0.2644842089885649	-0.010395896601098464	-0.00601826522640391
944	2	64	1	0.25641268	0.2644842089885649	-0.008071524071114944	-0.00611481008948663
757	4	64	1	0.25585553	0.2644842089885649	-0.008628678488152908	-0.007150700629612506
49	5	64	1	0.24998154	0.2644842089885649	-0.014502671527284072	-0.008067221704960414
892	0	64	1	0.287656	0.2644842089885649	0.023171800208670212	0.017755581484807006
101	13	64	1	0.33349583	0.2644842089885649	0.06901161654053362	0.04000204790038168
666	3	64	1	0.19944783	0.2644842089885649	-0.06503638343753188	-0.04377771205253812
96	13	64	1	1.038296	0.2644842089885649	0.7738117752796236	0.1594074575931036
516	0	44	2	0.8005175	0.7267034076903791	0.07381409175648979	0.01201269582782834
776	2	44	2	0.7407754	0.7267034076903791	0.01407199867024711	0.012770354983382954
166	4	44	2	0.70462364	0.7267034076903791	-0.022079768106791464	-0.013115830801778595
560	3	44	2	0.7614317	0.7267034076903791	0.03472828634038261	0.013370919626619376
445	2	44	2	0.7456841	0.7267034076903791	0.01898067958607963	0.013781695363734888
570	14	44	2	0.7483537	0.7267034076903791	0.0216503120209246	0.014862320543806337
781	11	44	2	0.75889236	0.7267034076903791	0.03218894965901664	0.015675940679899303
250	0	44	2	0.74441606	0.7267034076903791	0.01771265037312797	0.01569534844846472
539	14	44	2	0.7612159	0.7267034076903791	0.034512517526295694	0.01677762079364234
64	1	44	2	0.70613027	0.7267034076903791	-0.020573141500803915	-0.01894561485312274
845	1	44	2	0.70609164	0.7267034076903791	-0.02061176531061837	-0.01894561485312274
787	0	44	2	0.6512344	0.7267034076903791	-0.07546901933893868	-0.01980409675529655
878	5	44	2	0.78055996	0.7267034076903791	0.05385654933705619	0.020585400642616433
516	1	44	2	0.67032796	0.7267034076903791	-0.056375446245524374	-0.020598422564860257
101	13	44	2	0.76367694	0.7267034076903791	0.0369735337044268	0.022795005043547725
892	0	44	2	0.75727093	0.7267034076903791	0.03056752450719169	0.02469786740564672
867	6	44	2	0.6979557	0.7267034076903791	-0.028747680113169638	-0.029060240034236733
867	5	44	2	0.69366586	0.7267034076903791	-0.03303754560694405	-0.029409085921792387
153	21	44	2	0.98630494	0.7267034076903791	0.25960153110280326	0.12749992648222203
557	1	44	2	0.35738602	0.7267034076903791	-0.3693173848842115	-0.23267884462724212
939	0	87	0	1.0275912	0.9966450589509526	0.030946169534154855	0.023612335246540408
960	0	87	0	1.0275924	0.9966450589509526	0.030947361627050363	0.023612335246540408
892	0	87	0	0.9491366	0.9966450589509526	-0.047508444151453055	-0.02407205689112809
787	0	87	0	0.88719565	0.9966450589509526	-0.10944941218810467	-0.02492671958566537
807	0	87	0	1.0354401	0.9966450589509526	0.03879502836746784	0.025058092675884686
591	0	87	0	1.0272546	0.9966450589509526	0.03060952250046345	0.02525976110021458
28	2	87	0	0.9653653	0.9966450589509526	-0.0312797683091679	-0.026353010188426864
992	0	87	0	0.94539297	0.9966450589509526	-0.05125209268050579	-0.030206650273759766
285	0	87	0	0.95243955	0.9966450589509526	-0.04420551236586956	-0.032571690774920996
62	0	87	0	1.0559881	0.9966450589509526	0.059343014398046456	0.03309989784461402
909	3	87	0	1.0737872	0.9966450589509526	0.0771421534208736	0.03448594743889346
928	0	87	0	1.0348077	0.9966450589509526	0.03816262308640095	0.03676296526267544
300	0	87	0	1.0511358	0.9966450589509526	0.054490719476171456	0.041729304999021166
294	0	87	0	0.9440464	0.9966450589509526	-0.052598680815271415	-0.04329786762842734
905	0	87	0	0.94120514	0.9966450589509526	-0.055439915022424735	-0.04746785058713253
146	6	87	0	0.93529445	0.9966450589509526	-0.061350609621576346	-0.056504732669275706
274	5	87	0	0.9212328	0.9966450589509526	-0.07541223939376263	-0.06966067591497684
713	5	87	0	0.92124474	0.9966450589509526	-0.07540031846480755	-0.06966067591497684
134	0	87	0	0.8828064	0.9966450589509526	-0.11383863862471966	-0.10101698608259567
989	2	87	0	1.696007	0.9966450589509526	0.6993619543699703	0.3026985565345219
900	3	196	4	0.5717563	0.4379335052310499	0.13382279807934438	0.014721974292511151
498	1	196	4	0.4554513	0.4379335052310499	0.01751780444988882	0.015431315640981356
639	1	196	4	0.45544773	0.4379335052310499	0.017514228171202295	0.015431315640981356
516	1	196	4	0.42117125	0.4379335052310499	-0.01676225727191294	-0.015468642531373313
751	7	196	4	0.41389573	0.4379335052310499	-0.024037779027131445	-0.016128025229202286
153	18	196	4	0.412368	0.4379335052310499	-0.025565505677369482	-0.02147167512404955
228	0	196	4	0.4653089	0.4379335052310499	0.027375399416777246	0.022679225885973466
614	4	196	4	0.41590425	0.4379335052310499	-0.02202925150981272	-0.02338489278025579
49	4	196	4	0.46393248	0.4379335052310499	0.02599897915730154	0.023392210018193707
867	5	196	4	0.46709868	0.4379335052310499	0.02916517788777029	0.02586786043013947
920	0	196	4	0.40662864	0.4379335052310499	-0.03130486672511423	-0.029478663617494714
226	0	196	4	0.39176014	0.4379335052310499	-0.046173364573624975	-0.03228643467413873
781	11	196	4	0.5188264	0.4379335052310499	0.0808929198444811	0.03789031952477038
489	7	196	4	0.38823062	0.4379335052310499	-0.04970288341632212	-0.04019291332974464
194	7	196	4	0.5069978	0.4379335052310499	0.06906431848416006	0.055900832619904785
88	8	196	4	0.507005	0.4379335052310499	0.0690714710415331	0.055900832619904785
144	1	196	4	0.30086488	0.4379335052310499	-0.13706862991443003	-0.05803964669245791
292	1	196	4	0.30088225	0.4379335052310499	-0.137051255160478	-0.05803964669245791
553	6	196	4	0.54093486	0.4379335052310499	0.10300135547527944	0.0708019955580184
606	17	196	4	0.5469413	0.4379335052310499	0.10900777513394033	0.09118569827384689
344	2	137	0	0.9877562	0.9663387532994907	0.02141743938468288	0.019353719551364508
164	0	137	0	0.9459313	0.9663387532994907	-0.0204074378774326	-0.019369960246665062
176	0	137	0	0.9459361	0.9663387532994907	-0.020402669505850568	-0.019369960246665062
736	0	137	0	0.9459329	0.9663387532994907	-0.020405828552023664	-0.019369960246665062
999	0	137	0	0.9459263	0.9663387532994907	-0.020412444667593732	-0.019369960246665062
686	21	137	0	0.9887234	0.9663387532994907	0.022384643955453143	0.021550294116134714
5	0	137	0	0.9272057	0.9663387532994907	-0.03913307149864842	-0.038416574385421266
184	0	137	0	0.9271921	0.9663387532994907	-0.03914666135765721	-0.038416574385421266
350	0	137	0	0.9271923	0.9663387532994907	-0.03914648254372288	-0.038416574385421266
492	0	137	0	0.9271955	0.9663387532994907	-0.03914326389290501	-0.038416574385421266
503	0	137	0	0.9272092	0.9663387532994907	-0.03912955482460667	-0.038416574385421266
697	0	137	0	0.9272138	0.9663387532994907	-0.039124965266958966	-0.038416574385421266
877	0	137	0	0.92718786	0.9663387532994907	-0.03915089328743626	-0.038416574385421266
730	0	137	0	1.008295	0.9663387532994907	0.04195630590461086	0.039439734277489535
920	0	137	0	1.0098977	0.9663387532994907	0.04355895559333156	0.04067762743762191
10	0	137	0	1.0169284	0.9663387532994907	0.05058968107245754	0.047988556283502855
143	0	137	0	1.0169308	0.9663387532994907	0.05059206525824855	0.047988556283502855
153	0	137	0	1.0169201	0.9663387532994907	0.05058133642218898	0.047988556283502855
397	0	137	0	1.0169334	0.9663387532994907	0.05059468786261867	0.047988556283502855
815	0	137	0	1.0169355	0.9663387532994907	0.050596714420541034	0.047988556283502855
869	16	25	12	1.0626085	1.0222489565039616	0.040359523949529574	0.03471180197676714
466	7	25	12	1.0683352	1.0222489565039616	0.046086219010259555	0.038474071457410705
453	7	25	12	1.0638119	1.0222489565039616	0.04156294172754471	0.039866187240336755
501	1	25	12	1.06378	1.0222489565039616	0.0415309936379451	0.039866187240336755
885	3	25	12	1.0714749	1.0222489565039616	0.04922595327844803	0.040949593144542044
125	1	25	12	1.0836275	1.0222489565039616	0.061378505883123324	0.043310320499766644
725	10	25	12	1.0770141	1.0222489565039616	0.05476513212671463	0.04927878714700694
889	9	25	12	1.1577948	1.0222489565039616	0.13554587667932694	0.05592046499622543
14	7	25	12	1.1279192	1.0222489565039616	0.1056702405785579	0.06268617060074644
909	3	25	12	0.85797554	1.0222489565039616	-0.16427341395864303	-0.0741484051658179
23	2	25	12	1.1391361	1.0222489565039616	0.1168871194695491	0.10248713766834816
287	2	25	12	1.1391442	1.0222489565039616	0.11689522570123856	0.10248713766834816
699	2	25	12	1.139168	1.0222489565039616	0.11691906755914871	0.10248713766834816
762	7	25	12	1.1391629	1.0222489565039616	0.11691394155969803	0.10248713766834816
916	3	25	12	1.139154	1.0222489565039616	0.11690500086298172	0.10248713766834816
35	0	25	12	1.2647101	1.0222489565039616	0.24246111219873612	0.1206147308909319
878	5	25	12	1.5209162	1.0222489565039616	0.49866726702203934	0.18333238934016308
751	7	25	12	0.7333487	1.0222489565039616	-0.2889002292777043	-0.1999640475053075
340	2	25	12	0.64465857	1.0222489565039616	-0.3775903909827214	-0.3291602019506235
979	1	25	12	0.40317923	1.0222489565039616	-0.619069728198145	-0.5393338162848085
181	1	12	1	0.0036317839	0.003492425007494729	0.00013935887466128526	8.074150664166926e-05
71	2	12	1	0.0033524998	0.003492425007494729	-0.00013992520769182983	-8.333458519273418e-05
944	2	12	1	0.0036087409	0.003492425007494729	0.00011631585868950543	8.61232104658814e-05
555	3	12	1	0.0035968628	0.003492425007494729	0.00010443777057285962	8.968018941779419e-05
516	1	12	1	0.0035937745	0.003492425007494729	0.0001013495049154347	-9.791727895883595e-05
691	8	12	1	0.0036473435	0.003492425007494729	0.00015491848091538606	0.00010973231846385781
707	2	12	1	0.003396815	0.003492425007494729	-9.561008562390151e-05	-0.00012543968866917323
825	2	12	1	0.003396934	0.003492425007494729	-9.549110916499438e-05	-0.00012543968866917323
674	3	12	1	0.0033966962	0.003492425007494729	-9.572882925216498e-05	-0.00012543968866917323
900	1	12	1	0.0037092236	0.003492425007494729	0.00021679857957120595	0.00013203230084114575
539	14	12	1	0.0037246633	0.003492425007494729	0.000232238278043825	0.000146118596349563
196	9	12	1	0.0033211333	0.003492425007494729	-0.00017129168634359183	-0.00014700674640411704
909	7	12	1	0.0032179975	0.003492425007494729	-0.0002744275124097282	-0.00025037264389980116
74	2	12	1	0.003040693	0.003492425007494729	-0.00045173200567309203	-0.0003171768299338157
867	5	12	1	0.00381219	0.003492425007494729	0.0003197649049287623	0.00032315181581979647
626	2	12	1	0.0030695724	0.003492425007494729	-0.00042285262395684066	-0.00033588153057379855
563	1	12	1	0.0030524586	0.003492425007494729	-0.00043996637475733104	-0.0003926332623271119
146	6	12	1	0.0030264312	0.003492425007494729	-0.00046599381391946616	-0.00039459470941310694
730	1	12	1	0.00297996	0.003492425007494729	-0.0005124649477476293	-0.00041035685256932396
867	6	12	1	0.0043630647	0.003492425007494729	0.0008706396466767376	0.0006996066620742231
168	7	181	4	2.5771492	2.5113615956617914	0.0657875570939459	0.057879797281009296
212	10	181	4	2.5770924	2.5113615956617914	0.06573081347211973	0.057879797281009296
552	15	181	4	2.2256706	2.5113615956617914	-0.28569101956621035	-0.061427304097658474
905	5	181	4	2.1621487	2.5113615956617914	-0.34921288159623964	-0.06580720956728225
402	3	181	4	2.8554368	2.5113615956617914	0.344075206248609	0.06701037481692629
139	8	181	4	2.8091817	2.5113615956617914	0.29782009455427305	0.06948530745402053
463	6	181	4	2.6368806	2.5113615956617914	0.12551904055341856	0.07266455703626391
403	6	181	4	2.6436045	2.5113615956617914	0.13224292132124082	0.07853584603513003
153	18	181	4	2.6289113	2.5113615956617914	0.11754966112836973	0.09390453774367723
555	3	181	4	2.6270242	2.5113615956617914	0.11566257807478086	0.09983036321938617
431	7	181	4	2.3746076	2.5113615956617914	-0.13675403264299257	-0.10947378176166532
889	9	181	4	2.7804985	2.5113615956617914	0.2691369089768805	0.10969722972010378
573	2	181	4	2.325343	2.5113615956617914	-0.18601870206132753	-0.11248937944316185
453	10	181	4	2.328795	2.5113615956617914	-0.182566639454516	-0.13055411954840662
958	4	181	4	2.3570845	2.5113615956617914	-0.1542770829512201	-0.1335177290242175
893	5	181	4	2.8201115	2.5113615956617914	0.308749917476026	0.14590413335909017
606	17	181	4	2.6472085	2.5113615956617914	0.13584685656294004	0.1467275571172514
909	7	181	4	2.6916356	2.5113615956617914	0.1802740130113043	0.164520683209163
953	16	181	4	2.3146234	2.5113615956617914	-0.19673823979631289	-0.17487135284635008
489	7	181	4	3.0059955	2.5113615956617914	0.4946339163468756	0.37906443388351574
867	5	46	7	0.88972664	0.9116729513660237	-0.021946312572078353	-0.02076332584287241
909	7	46	7	0.888482	0.9116729513660237	-0.02319097676427806	-0.021717657462757965
253	6	46	7	0.9416414	0.9116729513660237	0.02996843895761525	0.022551873981372688
958	4	46	7	0.8829629	0.9116729513660237	-0.028710068847255354	-0.024681929513477356
431	7	46	7	0.942661	0.9116729513660237	0.030988036011143083	0.024948148025885693
14	7	46	7	0.8630964	0.9116729513660237	-0.04857653536947215	-0.02676367810086004
584	0	46	7	0.97275144	0.9116729513660237	0.061078487251682634	0.026914125749836947
961	1	46	7	1.0053066	0.9116729513660237	0.09363365015832936	-0.027912759610658762
153	18	46	7	0.9490354	0.9116729513660237	0.03736245474664723	0.03192333062532499
889	9	46	7	0.8291821	0.9116729513660237	-0.08249086299093211	-0.03704575212688035
703	3	46	7	0.9770159	0.9116729513660237	0.06534296116678273	0.038107295777317834
144	1	46	7	0.8613955	0.9116729513660237	-0.050277473117427474	-0.04855872105086288
292	1	46	7	0.86136407	0.9116729513660237	-0.050308884765224104	-0.04855872105086288
489	8	46	7	0.6986859	0.9116729513660237	-0.21298706689031566	-0.0508092466518161
555	3	46	7	0.9876006	0.9116729513660237	0.07592767319528615	0.06508355960640379
614	4	46	7	0.79731834	0.9116729513660237	-0.11435461201818431	-0.07691283192862565
489	7	46	7	0.73807144	0.9116729513660237	-0.17360150971563304	-0.14363304795812173
961	2	46	7	1.2295378	0.9116729513660237	0.3178648932918743	0.2014397604620315
624	5	46	7	1.5475191	0.9116729513660237	0.6358461364254192	0.3074214393090565
361	1	46	7	0.03251138	0.9116729513660237	-0.8791615717962548	-0.8353435924870846
226	0	69	4	0.7505272	0.8002541188101712	-0.04972691572713284	-0.0367562692732986
553	6	69	4	0.74816555	0.8002541188101712	-0.052088570962423364	-0.03851805112824659
893	5	69	4	0.8728179	0.8002541188101712	0.07256375514460178	0.039117478245476386
961	2	69	4	0.862306	0.8002541188101712	0.06205187999201389	0.040078982046414184
939	11	69	4	0.5776644	0.8002541188101712	-0.22258974350499539	-0.040423944658211954
905	5	69	4	1.0246208	0.8002541188101712	0.2243666525979099	0.04088201662608943
228	7	69	4	1.193503	0.8002541188101712	0.3932489033837375	0.04304319658159411
614	4	69	4	0.88503844	0.8002541188101712	0.0847843166489658	0.04506159245911746
557	1	69	4	0.57408446	0.8002541188101712	-0.22616965807485012	-0.05182218380766188
961	1	69	4	0.32379985	0.8002541188101712	-0.4764542702536526	-0.052717915500330316
745	3	69	4	0.5439313	0.8002541188101712	-0.2563228134016934	-0.05506698609262945
453	10	69	4	0.89038116	0.8002541188101712	0.09012703858805271	0.05729535424960787
656	6	69	4	0.68335795	0.8002541188101712	-0.11689616478490261	-0.05864473572595275
153	19	69	4	0.63696617	0.8002541188101712	-0.16328794992970852	-0.06794250635369493
953	16	69	4	0.88540554	0.8002541188101712	0.08515142165613743	0.07561600495422195
153	18	69	4	0.71239877	0.8002541188101712	-0.08785535133885769	-0.08054612005677222
909	7	69	4	0.9015913	0.8002541188101712	0.1013371821541843	0.08867605065609915
958	4	69	4	0.92546356	0.8002541188101712	0.125209438433176	0.10490186350733102
606	17	69	4	0.9119178	0.8002541188101712	0.11166368686152073	0.10753625671286372
361	1	69	4	0.5097087	0.8002541188101712	-0.29054541624593166	-0.19227906923231827
411	0	1	0	3.569488	3.620006472241113	-0.05051842368764614	-0.04314361910171381
164	0	1	0	3.5737581	3.620006472241113	-0.04624834693593716	-0.04506688054669147
176	0	1	0	3.5737617	3.620006472241113	-0.04624477065725063	-0.04506688054669147
736	0	1	0	3.5737462	3.620006472241113	-0.046260267864892235	-0.04506688054669147
999	0	1	0	3.573738	3.620006472241113	-0.04626837409658169	-0.04506688054669147
32	0	1	0	3.729113	3.620006472241113	0.10910662971811558	0.049098346171097956
928	0	1	0	3.5555367	3.620006472241113	-0.06446972526235317	-0.050492758895654466
762	3	1	0	3.5616732	3.620006472241113	-0.05833330787343716	-0.05170967617606518
482	6	1	0	3.6749554	3.620006472241113	0.05494889580087925	0.052154926116948386
200	0	1	0	3.5098946	3.620006472241113	-0.11011186278981899	-0.054767822124945846
285	0	1	0	3.6987877	3.620006472241113	0.07878121696787144	0.05497398659150992
285	2	1	0	3.708978	3.620006472241113	0.08897146545725132	0.0549839213530035
892	0	1	0	3.7390194	3.620006472241113	0.1190129216797855	0.059392846935387454
252	11	1	0	3.5467243	3.620006472241113	-0.07328215278310513	-0.06234744596271516
591	0	1	0	3.4769835	3.620006472241113	-0.14302292503041958	-0.08815631664239486
294	0	1	0	3.749073	3.620006472241113	0.1290665563233402	0.10422294960297879
64	17	1	0	3.75333	3.620006472241113	0.13332352005319859	0.10938523745196281
72	13	1	0	3.752997	3.620006472241113	0.1329904492981937	0.12266401066137632
996	4	1	0	3.7529585	3.620006472241113	0.13295206390695835	0.12266401066137632
766	7	1	0	3.801853	3.620006472241113	0.18184646927194859	0.1658841884318538
959	0	196	3	0.4501682	0.4892889637280316	-0.0391207713414044	-0.018224874248475555
557	1	196	3	0.3956705	0.4892889637280316	-0.09361846035011717	-0.019261381756758827
153	18	196	3	0.51119095	0.4892889637280316	0.021901987142482315	0.019436708629323833
435	5	196	3	0.5149495	0.4892889637280316	0.025660536832728897	0.02008653082925769
760	5	196	3	0.5148621	0.4892889637280316	0.025573156423488175	0.02008653082925769
253	6	196	3	0.5165329	0.4892889637280316	0.02724393422118715	0.020154555690838787
841	18	196	3	0.39051893	0.4892889637280316	-0.09877003019340941	-0.021543841829941384
253	7	196	3	0.51863414	0.4892889637280316	0.029345176763453995	0.022390167029058664
867	6	196	3	0.51431924	0.4892889637280316	0.025030277318873917	0.024515877907513757
489	8	196	3	0.38062188	0.4892889637280316	-0.10866708343513914	-0.0250790928220501
546	1	196	3	0.43596137	0.4892889637280316	-0.053327598028263534	-0.029720006659127413
624	5	196	3	0.5503121	0.4892889637280316	0.0610231381129413	0.030481257223300324
144	1	196	3	0.3826175	0.4892889637280316	-0.10667146032341429	-0.03086785505859973
292	1	196	3	0.38258028	0.4892889637280316	-0.10670868342407652	-0.03086785505859973
153	19	196	3	0.6056533	0.4892889637280316	0.11636432225219301	0.03381916303664947
555	3	196	3	0.52962744	0.4892889637280316	0.040338478631892716	0.033913571072208215
489	7	196	3	0.43552205	0.4892889637280316	-0.05376691406258055	-0.04345234098678414
361	1	196	3	0.59990746	0.4892889637280316	0.11061849410049013	0.05740177604274797
892	0	196	3	0.49000126	0.4892889637280316	0.0007122975062518466	-0.057468363151592414
909	7	196	3	0.568159	0.4892889637280316	0.07887002045623354	0.06426083623288596
909	7	110	8	0.047852013	0.050092305726973506	-0.002240292466847392	-0.0022359502304695085
153	18	110	8	0.04722157	0.050092305726973506	-0.002870734519926997	-0.002421077371185642
961	1	110	8	0.03275703	0.050092305726973506	-0.017335276789633723	-0.002468436639978092
146	6	110	8	0.04613982	0.050092305726973506	-0.003952484316794368	-0.0028290760351133938
144	1	110	8	0.035397533	0.050092305726973506	-0.014694772399632426	-0.0028497537859586827
292	1	110	8	0.03539903	0.050092305726973506	-0.014693274832932444	-0.0028497537859586827
961	2	110	8	0.054820806	0.050092305726973506	0.004728500061066655	0.0028967182369868142
228	0	110	8	0.053698447	0.050092305726973506	0.0036061408746557513	0.0029723916887868665
489	8	110	8	0.06658424	0.050092305726973506	0.016491931192906407	0.00327305819966618
516	1	110	8	0.04550249	0.050092305726973506	-0.004589814431635829	-0.004038737755350034
920	0	110	8	0.045769338	0.050092305726973506	-0.0043229681622667035	-0.0041112906922130855
489	7	110	8	0.044323888	0.050092305726973506	-0.005768418050972911	-0.004660140115461366
226	0	110	8	0.04338535	0.050092305726973506	-0.00670695651289651	-0.00481373328740427
624	5	110	8	0.041008364	0.050092305726973506	-0.009083941317765208	-0.0053100876851833395
781	11	110	8	0.06401462	0.050092305726973506	0.013922315351994542	0.006083151108603642
194	7	110	8	0.060120955	0.050092305726973506	0.010028649382622747	0.007856299792111474
88	8	110	8	0.06012129	0.050092305726973506	0.010028984658749608	0.007856299792111474
553	6	110	8	0.063124835	0.050092305726973506	0.013032529764206914	0.008750757937739297
361	1	110	8	0.036816064	0.050092305726973506	-0.013276241458622905	-0.010372854752372242
606	17	110	8	0.063266285	0.050092305726973506	0.013173979036839513	0.010764963664680166
443	0	106	1	0.019652534	0.06044815273140992	-0.04079561845516289	0.0020200887917126947
685	0	106	1	0.019655572	0.06044815273140992	-0.0407925804809245	0.0020200887917126947
770	0	106	1	0.019653587	0.06044815273140992	-0.04079456606065358	0.0020200887917126947
482	8	106	1	0.019877754	0.06044815273140992	-0.04057039857958878	0.0021536762494085123
274	7	106	1	0.019877754	0.06044815273140992	-0.04057039857958878	0.0021536762494085123
713	7	106	1	0.019878456	0.06044815273140992	-0.04056969636236752	0.0021536762494085123
691	8	106	1	0.019538209	0.06044815273140992	-0.04090994388913239	0.002741990613331879
27	1	106	1	0.019095283	0.06044815273140992	-0.041352869729748616	-0.0029693212058466796
144	1	106	1	0.019824814	0.06044815273140992	-0.04062333868002022	0.0033082950545739107
292	1	106	1	0.019823179	0.06044815273140992	-0.04062497408246125	0.0033082950545739107
944	2	106	1	0.018745178	0.06044815273140992	-0.041702974374643216	-0.003718991219508177
102	1	106	1	0.020667903	0.06044815273140992	-0.039780249606123814	0.004013556773825111
925	1	106	1	0.020667087	0.06044815273140992	-0.03978106544469918	0.004013556773825111
516	1	106	1	0.019849474	0.06044815273140992	-0.040598679120889554	0.004058291688280574
